ID,age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,adopter,tenure,good_country
30447,22,0,48,28.59375,0.564102564,15,1,46417,95,29,1,233,0,69,1
30448,24,0,31,27.08695652,0.607142857,5,6,20512,56,1,0,16,0,41,0
30449,20,1,7,26.25,0.833333333,2,0,11889,0,2,0,18,0,40,0
30450,34,1,2,42,0,1,0,3404,20,0,0,1,0,80,1
30451,23,0,24,24.9,0.75,7,0,11532,14,40,1,32,0,59,0
30452,29,1,3,23,1,3,0,11428,30,0,1,2,0,75,1
30453,27,1,11,27,0.888888889,1,0,32347,12,0,0,3,0,81,1
30454,20,1,11,19.8,0.8,2,0,28695,7,0,1,4,0,22,0
30455,19,0,4,20.75,0.5,3,0,25678,145,0,1,16,0,48,0
30456,26,0,8,25,1,2,0,444,4,1,1,4,0,57,0
30457,23,1,9,21.25,0.666666667,3,0,14080,26,0,0,4,0,43,0
30458,22,0,10,22.625,0.625,3,0,30939,247,2,1,27,0,25,0
30459,33,1,1,24,1,1,0,12,1,0,1,2,0,38,1
30460,22,0,13,22.38461539,0.416666667,9,0,19804,95,0,0,8,0,44,1
30461,22,0,12,24.08333333,0.833333333,8,0,21491,26,0,1,19,0,45,0
30462,17,0,52,18,0.319148936,2,0,350,59,0,0,43,0,16,0
30463,26,0,2,29.5,1,1,0,0,0,0,0,3,0,61,0
30464,20,0,2,31.5,0.5,2,0,8479,33,0,1,1,0,59,0
30465,21,0,5,21.8,0.8,1,0,480,7,0,0,6,0,62,1
30466,25,1,12,23.22222222,1,5,0,7511,50,0,0,6,0,51,0
30467,24,0,2,23,0.5,1,0,2703,0,0,0,4,0,60,1
30468,39,1,8,30,0.666666667,5,1,281,57,0,0,4,0,20,1
30469,21,0,1,20,1,1,0,0,0,0,0,1,0,55,0
30470,18,1,39,19.35714286,0.571428571,1,0,37133,31,30,0,26,0,45,0
30471,19,1,1,19,1,1,0,6126,8,0,0,4,0,9,0
30472,24,0,28,25.26923077,0.851851852,2,0,8756,3,0,1,34,0,54,0
30473,19,1,1,19,0,1,0,26333,1,0,1,1,0,43,1
30474,19,0,44,20.17142857,0.513513514,3,0,24223,339,1,0,3,0,34,0
30475,24,0,7,25,1,3,0,7929,19,0,1,5,0,62,0
30476,21,0,31,21.17857143,0.066666667,5,0,4709,81,1,0,3,0,57,0
30477,16,0,1,20,0,1,0,0,0,0,0,1,0,14,1
30478,29,1,50,22.13157895,0.066666667,3,1,3530,101,0,0,30,0,12,0
30479,21,1,12,21,0.375,1,0,61938,18,1,0,13,0,64,1
30480,26,0,2,27,1,1,0,27,2,0,1,2,0,43,0
30481,15,0,1,16,1,1,0,161,14,0,0,3,0,19,1
30482,19,1,7,20.2,0.833333333,2,0,3,12,0,1,7,0,16,0
30483,28,1,3,30,0.333333333,1,0,12154,68,7,0,13,0,51,1
30484,37,1,21,28.75,0.842105263,3,3,14620,35,24,1,22,0,65,0
30485,19,0,42,21.03225807,0.974358974,8,1,2531,93,0,1,15,0,10,0
30486,21,1,2,27,0.5,2,0,4384,3,0,0,0,0,65,1
30487,19,0,4,27.5,0.666666667,3,0,17730,0,0,1,1,0,55,0
30488,29,1,27,25.42857143,0.24,2,1,26271,318,0,1,22,0,47,0
30489,23,1,23,22.1875,0.136363636,6,3,22798,27,0,1,6,0,53,0
30490,25,0,1,28,1,1,0,293,1,0,1,1,0,49,0
30491,16,0,2,21,0,1,0,16546,191,1,1,2,0,17,1
30492,19,0,2,22.5,1,2,0,12394,0,0,1,0,0,26,0
30493,25,0,11,19.25,0.4,4,0,149955,12,0,1,5,0,38,0
30494,24,0,1,25,1,1,0,889,0,0,1,2,0,46,0
30495,25,1,6,24.83333333,0.833333333,1,0,10344,23,0,1,1,0,63,1
30496,18,0,2,17,0,2,0,6159,0,0,0,2,0,25,0
30497,20,0,5,22.2,0.8,2,0,316,9,0,1,1,0,6,0
30498,16,0,8,17.28571429,0.25,1,0,3909,93,0,0,9,0,5,0
30499,22,1,19,22.07142857,0.933333333,6,0,9010,64,0,0,3,0,81,1
30500,23,1,33,22.81818182,0.888888889,5,0,26552,76,24,1,266,0,65,0
30501,29,0,2,31,0.5,1,0,45,14,0,3,0,0,44,0
30502,19,0,33,19.88461539,0.733333333,3,0,1017,9,0,1,3,0,53,0
30503,17,1,3,20.33333333,1,2,0,79,0,0,0,1,0,10,1
30504,20,0,1,23,1,1,0,0,0,0,1,2,0,55,0
30505,27,1,13,23.76923077,0.538461539,2,0,11198,19,0,1,8,0,58,0
30506,25,0,16,27.36363636,0.571428571,4,1,26176,90,0,1,28,0,83,1
30507,21,0,1,19,0,1,0,39681,0,0,0,5,0,50,0
30508,17,0,2,16,0,1,0,0,13,0,1,0,0,15,0
30509,19,1,28,20,0.458333333,4,0,18095,99,0,0,227,0,30,0
30510,23,0,16,24.53846154,0.307692308,6,0,469,76,0,1,15,0,72,0
30511,23,1,11,27,0.875,1,0,15950,102,0,0,1,0,52,1
30512,23,1,1,20,0,1,0,98,5,0,0,1,0,57,1
30513,18,0,18,18.66666667,0.25,1,0,372,109,0,0,24,0,35,0
30514,21,1,48,20.21428571,0.255813954,3,0,5290,0,0,0,2,0,68,0
30515,22,0,29,25.39130435,0.925925926,3,3,29817,24,0,1,119,0,35,0
30516,21,1,13,20,0.538461539,1,0,16180,240,0,1,1,0,22,0
30517,26,0,2,24,0,1,0,91,12,0,1,3,0,23,0
30518,27,1,1,23,0,1,0,430,0,0,1,4,0,61,0
30519,18,1,8,20.2,0.833333333,4,0,15870,15,1,0,6,0,59,0
30520,26,1,13,21.75,0.714285714,1,0,76331,30,0,0,1,0,68,0
30521,24,1,15,26.83333333,0.6,6,0,33780,19,10,1,34,0,78,1
30522,23,1,4,22.5,0.5,1,0,63031,16,0,0,0,0,68,0
30523,21,1,54,23.61363636,0.333333333,22,1,23271,484,59,0,178,0,39,0
30524,23,1,1,23,0,1,0,3667,2,0,0,1,0,27,0
30525,21,1,30,23.84615385,0.586206897,5,1,51130,5,0,0,25,0,48,0
30526,15,1,31,18.24,0.703703704,11,1,23981,466,11,1,213,0,22,0
30527,22,1,2,21,0.5,1,0,1469,2,0,1,4,0,45,1
30528,20,1,20,19.61538462,0.444444444,2,0,67640,56,3,0,126,0,41,1
30529,15,1,1,18,1,1,0,3976,10,0,0,1,0,4,0
30530,30,1,1,31,1,1,0,6099,1,0,1,0,0,76,1
30531,20,0,30,23.19047619,0.962962963,10,1,70522,101,0,0,27,0,28,0
30532,23,1,4,24.33333333,0.333333333,1,0,1619,20,0,1,5,0,48,0
30533,27,1,5,27.66666667,0.8,1,0,0,0,1,1,0,0,81,0
30534,25,0,13,28.54545455,0.769230769,5,0,2205,70,0,1,17,0,39,0
30535,31,0,1,34,0,1,0,21,3,0,0,1,0,36,0
30536,23,1,5,22.75,0.6,2,0,56241,0,33,0,1,0,81,1
30537,25,1,6,21.75,0.4,5,0,4310,1,0,0,15,0,53,1
30538,22,0,1,32,1,1,0,1122,441,0,4,1,0,24,0
30539,23,0,2,21,1,1,0,7199,0,0,0,0,0,71,1
30540,21,1,35,23.07692308,0.448275862,4,0,43235,8,5,0,88,0,61,0
30541,19,1,4,18.33333333,1,3,0,48689,2,0,0,4,0,22,1
30542,23,0,4,23.5,0.25,1,0,421,11,0,1,1,0,15,0
30543,23,0,2,23,0.5,1,0,35221,9,0,1,3,0,43,0
30544,37,1,17,39.61538462,0.769230769,1,1,26126,13,0,1,3,0,75,0
30545,28,1,7,26.4,0.2,5,0,119346,351,12,0,52,0,76,0
30546,22,1,13,21.84615385,0.923076923,4,0,63816,50,3,0,15,0,68,1
30547,19,1,21,20.5625,0.6,5,0,43703,0,1,0,46,0,53,0
30548,29,1,10,28.66666667,0.625,1,0,19416,9,0,0,1,0,32,1
30549,29,1,15,24.71428571,0.666666667,6,1,10108,154,1,1,43,0,52,0
30550,20,0,3,21,0,1,0,50836,30,0,0,7,0,45,0
30551,19,0,15,18.5,0.1,5,0,9061,131,0,0,101,0,14,0
30552,30,1,7,24.33333333,0.2,1,1,11738,63,0,0,1,0,62,1
30553,21,1,6,22.66666667,0.833333333,4,0,14181,28,0,0,1,0,34,0
30554,32,1,1,36,1,1,0,1929,4,0,0,0,0,76,1
30555,21,1,1,19,1,1,0,613,379,0,1,0,0,65,0
30556,16,0,1,16,0,1,0,308,22,0,1,3,0,28,0
30557,30,0,3,33,1,2,0,1839,28,0,1,0,0,73,0
30558,17,0,9,20.33333333,0.333333333,3,0,13058,65,0,0,3,0,41,0
30559,25,1,6,22.5,1,1,0,58382,0,0,0,1,0,84,1
30560,24,1,10,24.83333333,0.833333333,1,0,32082,7,0,0,7,0,75,0
30561,27,0,24,28.3125,0.80952381,13,0,42953,470,0,1,14,0,56,0
30562,18,0,14,20.66666667,0.230769231,3,0,9567,355,0,1,30,0,30,0
30563,21,1,5,20.6,0.4,2,0,6931,22,0,0,0,0,66,1
30564,26,0,2,26,1,1,0,782,178,0,0,7,0,7,0
30565,19,1,25,19.65,0.684210526,10,1,27664,1799,0,1,119,0,43,0
30566,29,1,4,29.33333333,1,1,0,972,22,0,0,0,0,66,1
30567,27,1,16,26.69230769,0.454545455,6,0,1813,329,2,3,18,0,49,1
30568,26,0,5,41.5,0.5,3,0,8985,278,0,1,1,0,44,1
30569,21,1,14,22.71428571,0.777777778,2,1,22772,54,0,0,4,0,53,0
30570,20,1,79,20.55357143,0.553846154,11,0,64432,36,1,1,66,0,62,0
30571,19,0,25,21.3,0.458333333,3,2,12650,38,0,0,8,0,37,0
30572,19,0,47,18.84210526,0.25,7,0,40913,190,5,1,669,0,50,0
30573,21,1,53,20.82857143,0.6,4,1,5871,293,2,1,52,0,45,0
30574,20,1,50,23.02631579,0.511111111,7,0,102564,47,28,1,230,0,69,0
30575,25,1,14,25.45454546,0.545454546,6,1,11404,0,0,1,5,0,46,0
30576,26,1,76,25.40677966,0.52238806,11,2,168712,346,8,1,83,0,63,0
30577,25,1,1,23,0,1,0,5252,4,1,1,9,0,61,0
30578,22,1,19,21.23076923,0.5,2,0,13305,0,0,0,4,0,19,1
30579,27,1,5,35.5,0.5,1,1,20749,31,0,0,2,0,23,1
30580,21,1,48,20.87878788,0.571428571,2,0,83286,496,2,1,89,0,46,1
30581,33,1,1,33,1,1,0,429,31,0,1,1,0,58,1
30582,29,1,27,29.10526316,0.772727273,9,2,12311,134,0,1,18,0,40,0
30583,29,1,1,26,0,1,0,428,92,0,1,1,0,41,1
30584,22,0,59,28,0.769230769,20,3,38466,638,0,0,27,0,29,0
30585,28,0,2,25.5,1,2,0,3146,2,0,1,2,0,46,0
30586,33,1,2,32,1,1,0,5,0,0,1,1,0,44,0
30587,20,1,47,27.25,0.642857143,14,3,18017,437,57,1,131,0,65,1
30588,28,0,1,27,1,1,0,231,0,0,0,0,0,65,1
30589,37,1,5,29.75,0.6,1,0,5771,39,0,0,0,0,76,1
30590,23,1,2,22,0.5,1,0,1391,0,1,0,0,0,74,1
30591,20,0,1,66,0,1,0,2,4,0,1,1,0,28,1
30592,28,1,7,24.6,0.666666667,4,0,14177,0,0,0,4,0,68,0
30593,18,0,3,38.33333333,0.333333333,2,0,5851,1,0,1,7,0,29,0
30594,23,0,1,22,0,1,0,1023,70,0,0,0,0,28,0
30595,21,0,144,24.48571429,0.838235294,29,4,6896,37,0,0,104,0,20,0
30596,20,1,12,21.25,0.9,4,1,15420,66,0,0,2,0,11,0
30597,22,1,1,23,1,1,0,49,8,0,0,1,0,20,1
30598,19,1,1,21,1,1,0,160,0,0,0,2,0,51,1
30599,32,1,115,27.10126582,0.72631579,28,7,114998,353,34,0,158,0,74,0
30600,19,1,11,18.625,0,1,0,1298,0,0,0,4,0,19,0
30601,22,0,1,22,0,1,0,1036,0,0,0,2,0,63,0
30602,19,0,25,20.15789474,0.5,4,1,1618,0,0,0,10,0,24,0
30603,20,1,3,20.5,1,2,0,6398,27,0,1,4,0,39,0
30604,17,1,3,17,0.666666667,2,0,1409,71,0,0,3,0,12,0
30605,29,1,8,34.66666667,0.714285714,5,0,9243,100,2,2,15,0,74,1
30606,19,1,3,17.5,1,1,0,686,11,0,1,1,0,7,0
30607,25,1,8,35.83333333,0.75,6,0,19189,0,0,0,3,0,47,0
30608,20,1,6,19.75,0.75,1,0,1424,6,0,1,6,0,41,1
30609,23,1,2,23,1,2,0,1527,148,0,1,2,0,46,0
30610,27,1,5,22.75,0.4,2,0,3887,122,0,1,3,0,34,1
30611,24,0,5,25.25,1,4,0,12,2,0,1,3,0,43,0
30612,25,1,32,24.79166667,0.807692308,14,1,23619,78,4,4,19,0,64,0
30613,23,0,30,24.38095238,0.846153846,8,1,29893,114,0,0,5,0,47,0
30614,31,1,1,17,0,1,0,5,3,0,0,2,0,15,0
30615,41,1,12,36.71428571,0.571428571,4,1,38312,52,21,1,0,0,61,0
30616,22,1,4,24.25,0.666666667,1,0,4221,0,0,1,6,0,57,1
30617,18,1,18,19.84615385,0.8125,4,0,7981,63,5,1,0,0,36,0
30618,21,0,76,22.54545455,0.873239437,14,2,5843,95,0,0,129,0,30,1
30619,17,1,4,18.75,0.25,1,0,10682,227,9,0,7,0,15,0
30620,23,0,19,22.8125,0.785714286,6,1,5972,18,0,0,22,0,38,0
30621,26,1,8,27.6,0.4,3,0,10178,0,0,1,4,0,47,0
30622,28,1,1,28,0,1,0,0,0,0,0,0,0,8,0
30623,23,1,45,24,0.675675676,5,0,86012,65,61,1,217,0,71,0
30624,21,0,9,21,0.75,6,0,42310,31,0,1,21,0,47,1
30625,23,0,4,24,1,3,0,5837,10,0,0,2,0,38,0
30626,27,1,4,34,1,1,0,48635,1,0,1,2,0,53,0
30627,24,1,9,24.55555556,0.571428571,2,0,5093,0,0,1,1,0,51,0
30628,22,1,72,25.16981132,0.383333333,23,5,27483,299,3,1,55,0,47,1
30629,33,1,6,21.25,0.2,3,0,1772,165,0,0,1,0,64,1
30630,23,1,16,21.78571429,0.285714286,2,0,18810,0,4,0,88,0,36,0
30631,26,1,1,22,0,1,0,113,7,0,1,2,0,57,0
30632,20,1,1,26,1,1,0,1463,0,0,0,1,0,46,1
30633,18,1,25,19.1875,0.75,4,0,60152,398,1,2,39,0,45,1
30634,22,0,40,23.5,0.576923077,2,1,40702,0,0,0,12,0,41,0
30635,25,0,77,24.18181818,0.661971831,6,0,32890,131,0,1,100,0,32,0
30636,28,1,2,23.5,0,1,0,3818,0,0,1,3,0,51,0
30637,18,1,2,19.5,0.5,1,0,6297,207,0,0,15,0,12,0
30638,25,0,12,29,0.666666667,2,0,3018,270,0,5,3,0,39,1
30639,22,1,4,26.5,0.5,3,0,0,6,0,1,3,0,25,0
30640,18,0,6,19,0,2,0,3056,11,0,1,33,0,50,0
30641,10,1,25,26.5,0.263157895,8,1,24118,41,1,2,0,0,56,0
30642,21,0,23,22.25,0.476190476,11,0,19660,30,1,1,81,0,47,0
30643,27,0,3,26.33333333,0,1,0,956,0,0,1,3,0,66,1
30644,26,0,28,26.15,0.76,3,0,19718,0,0,0,10,0,64,1
30645,24,1,4,23.5,0.666666667,3,0,22112,134,5,0,11,0,78,1
30646,17,1,5,18.5,0.666666667,2,0,27480,1,0,1,5,0,52,0
30647,25,1,2,24.5,1,1,0,1631,20,0,1,1,0,53,1
30648,15,0,1,22,1,1,0,30,0,0,0,1,0,18,0
30649,17,1,1,19,1,1,0,3097,364,0,0,1,0,25,1
30650,22,0,6,22.66666667,0.5,2,0,3109,0,1,0,3,0,69,1
30651,25,1,3,28,0.5,1,0,1963,0,3,0,1,0,71,1
30652,23,1,28,22.53846154,0.833333333,3,0,46316,82,0,1,4,0,62,0
30653,33,1,350,32.35840708,0.76,41,65,66934,182,94,0,984,0,40,1
30654,40,1,5,34,0.5,2,0,2706,83,0,1,4,0,38,1
30655,26,1,2,27,0.5,1,0,5468,0,0,0,1,0,70,0
30656,22,0,4,23,0.666666667,3,0,13377,10,0,0,39,0,15,0
30657,18,1,4,17.33333333,0.5,1,0,9924,27,0,0,2,0,4,0
30658,19,1,7,20.66666667,0.666666667,1,0,218,0,0,1,8,0,39,0
30659,24,0,28,27.42105263,0.8,7,0,27122,25,0,0,41,0,48,1
30660,23,0,4,26,0.5,1,0,2553,0,0,0,7,0,51,0
30661,32,1,5,33.33333333,0.8,1,0,1119,0,0,0,2,0,70,0
30662,28,0,1,25,0,1,0,1802,17,0,1,2,0,49,0
30663,29,1,13,31.18181818,0.444444444,4,1,14453,63,1,1,4,0,80,0
30664,35,1,3,34,1,1,0,13793,1,0,1,1,0,76,0
30665,26,1,11,28.77777778,0.666666667,3,0,74098,60,0,1,10,0,58,1
30666,23,0,22,24,0.666666667,4,0,14033,0,0,0,27,0,56,0
30667,25,1,343,25.46360153,0.514285714,52,8,19321,286,18,1,140,0,39,0
30668,22,0,13,23.8,0.461538462,1,0,7116,2,0,0,2,0,64,1
30669,20,0,29,22.91666667,0.64,13,0,4241,171,2,1,30,0,57,0
30670,23,0,102,26.93181818,0.788888889,9,0,3351,402,6,2,179,0,47,0
30671,31,0,10,19,1,4,0,135,83,0,1,0,0,35,1
30672,22,0,12,23,0.714285714,3,0,7579,175,0,1,3,0,29,1
30673,17,0,35,17.13043478,0.121212121,11,0,9812,23,0,0,8,0,10,0
30674,25,1,16,22.41666667,0.5,4,2,5957,28,0,0,11,0,26,0
30675,21,1,7,19.25,0.5,3,0,6633,5,0,0,5,0,20,0
30676,22,1,7,22,0.666666667,5,0,10919,46,0,1,4,0,9,0
30677,22,1,10,22.33333333,0.333333333,1,0,21346,27,0,0,8,0,36,0
30678,24,1,14,22.77777778,0.4,3,0,3541,23,2,0,29,0,43,1
30679,17,1,1,20,1,1,0,434,0,0,0,1,0,41,0
30680,21,0,1,24,1,1,0,2494,2,0,1,2,0,35,0
30681,27,0,2,32,1,2,1,17554,2,0,1,2,0,78,0
30682,17,1,3,17.5,0.5,2,0,24566,79,0,1,1,0,62,0
30683,20,1,4,20.66666667,0.75,1,0,98958,0,0,0,4,0,47,0
30684,24,0,33,21.5,0.571428571,7,0,51394,823,3,0,566,0,40,0
30685,13,1,1,17,1,1,0,5388,318,0,0,0,0,16,0
30686,28,1,5,26.25,0.75,2,0,1740,2,0,0,4,0,25,1
30687,22,0,4,22,0.333333333,1,0,13207,0,0,0,3,0,72,0
30688,18,0,2,18,0,1,0,106,13,0,1,2,0,9,0
30689,23,1,132,24.98130841,0.388429752,20,2,20812,108,11,3,44,0,48,0
30690,29,0,17,27.25,0.375,6,0,6071,74,0,1,13,0,59,0
30691,29,1,4,28.33333333,0.75,2,0,11658,49,0,0,1,0,49,0
30692,25,1,4,26.66666667,0.333333333,2,0,2226,21,0,0,19,0,51,0
30693,20,1,8,22.625,0.5,1,0,5463,1,0,0,3,0,10,0
30694,35,1,33,22.85185185,0.827586207,14,2,58,29,0,2,4,0,35,0
30695,21,1,2,20,1,1,0,1301,12,0,0,2,0,33,0
30696,19,1,59,20.69811321,0.620689655,15,0,9963,62,0,0,45,0,34,0
30697,22,0,8,24.42857143,0.666666667,1,0,5748,1,0,0,3,0,64,0
30698,20,1,21,20.05263158,0.761904762,2,1,22375,0,1,1,7,0,66,0
30699,25,1,2,27,1,1,0,2403,4,0,0,1,0,80,1
30700,25,1,32,26.2962963,0.5,4,0,15275,95,13,1,33,0,72,0
30701,26,1,2,27,0.5,1,0,10835,45,0,1,1,0,54,1
30702,22,1,22,23.6875,0.882352941,1,0,66482,92,19,1,5,0,57,0
30703,26,0,3,26,1,1,0,820,10,0,0,1,0,30,1
30704,10,0,2,22,1,1,0,365,0,0,0,11,0,39,0
30705,19,1,6,23,0.5,2,0,65928,1,0,0,2,0,13,1
30706,24,1,1,29,1,1,0,124146,0,0,0,1,0,83,0
30707,20,0,159,23.2265625,0.884353742,24,1,12457,61,0,0,38,0,32,0
30708,23,0,4,22.75,0.75,1,0,310,37,0,0,3,0,9,0
30709,43,1,22,28.92857143,0.222222222,9,1,11154,89,1,1,11,0,50,0
30710,26,1,2,30,0.5,2,0,8,0,0,1,2,0,62,0
30711,24,1,6,23.6,1,1,1,16729,38,0,0,4,0,44,0
30712,23,0,16,23.61538462,0.5,3,1,31210,75,0,1,114,0,72,1
30713,21,0,55,21.93181818,0.82,10,1,49282,108,14,0,34,0,65,0
30714,28,1,47,26.38235294,0.80952381,4,1,43618,31,0,0,8,0,84,0
30715,22,1,21,22.44444444,0.55,5,1,12924,134,0,0,28,0,43,1
30716,21,1,43,22.65517241,0.911764706,15,1,18886,47,0,0,2,0,54,0
30717,19,1,8,18.25,0.571428571,1,1,39643,71,0,1,5,0,23,1
30718,25,1,1,25,1,1,0,1549,11,0,1,0,0,37,0
30719,27,1,6,24,1,1,0,1493,4,0,1,0,0,53,0
30720,29,1,7,28.25,1,3,0,0,0,0,1,0,0,56,0
30721,23,1,7,22.66666667,1,2,0,3134,66,0,1,5,0,55,0
30722,17,0,49,18.28571429,0.422222222,15,0,13933,169,0,1,429,0,23,0
30723,20,1,2,22,1,1,0,37039,0,0,0,1,0,66,0
30724,22,1,11,22.85714286,0.333333333,3,0,802,61,13,0,1,0,24,0
30725,23,1,23,23,0.761904762,6,0,6795,26,2,1,73,0,49,1
30726,19,0,17,20.71428571,0.928571429,9,1,12490,3,0,0,41,0,32,0
30727,16,0,2,16.5,0.5,2,0,1696,22,1,1,2,0,42,0
30728,21,1,99,22.90789474,0.611111111,14,1,3071,305,10,3,272,0,23,0
30729,30,1,36,28.56,0.75,3,1,21784,92,3,0,68,0,77,1
30730,19,0,123,17.99009901,0.264957265,29,1,48202,244,0,0,1053,0,14,0
30731,21,0,20,25.35294118,0.894736842,9,0,3351,23,0,0,48,0,71,0
30732,23,1,5,21,0.5,1,0,3478,8,0,0,2,0,25,0
30733,23,1,6,21.33333333,1,1,0,39507,0,0,0,0,0,13,0
30734,21,0,3,20.66666667,1,1,0,180,27,0,1,5,0,56,1
30735,25,1,32,23.84615385,0.655172414,2,0,2385,1,23,1,67,0,59,0
30736,10,0,218,18.80120482,0.587939699,32,3,37627,72,11,0,996,0,60,0
30737,21,1,34,24.04166667,0.655172414,9,2,11097,52,0,0,19,0,54,1
30738,21,0,3,19.5,0.333333333,1,0,59399,0,0,0,4,0,73,1
30739,20,1,12,22.27272727,0.909090909,3,0,13256,0,14,1,4,0,77,0
30740,25,1,16,25.90909091,0.692307692,2,1,43478,156,5,0,25,0,68,1
30741,33,1,2,27.5,0.5,2,1,1022,14,0,0,1,0,43,0
30742,25,1,4,23.66666667,0.5,1,0,26699,8,0,0,1,0,65,1
30743,19,1,1,17,0,0,0,3833,3,0,0,1,0,5,0
30744,26,1,2,25.5,1,1,0,4523,0,0,1,0,0,85,1
30745,20,1,19,18.875,0.578947368,11,0,102125,0,0,0,21,0,46,0
30746,22,0,17,25.08333333,0.571428571,4,0,32207,105,0,1,1,0,55,1
30747,16,0,4,17.5,0,4,0,783,7,0,1,2,0,22,1
30748,25,1,2,23.5,0.5,1,0,12672,21,0,0,5,0,62,1
30749,24,1,1,21,0,0,0,1028,3,0,0,1,0,26,1
30750,18,1,2,19,0,1,0,3651,247,0,0,1,0,24,1
30751,17,0,6,20.5,0.5,4,0,2808,16,0,0,6,0,17,1
30752,23,0,1,25,1,1,0,748,4,0,0,1,0,30,1
30753,33,1,5,32.33333333,0.6,1,0,87016,166,3,0,5,0,83,1
30754,25,1,53,23.85365854,0.595744681,19,0,51097,339,1,0,300,0,48,0
30755,28,0,34,32.42105263,0.724137931,5,3,26225,44,0,1,51,0,52,0
30756,18,1,31,18.89285714,0.709677419,3,0,237,41,0,1,19,0,26,0
30757,24,1,22,26.15384615,0.777777778,7,3,22795,781,1,0,9,0,72,1
30758,25,0,17,28.58333333,0.090909091,6,1,12255,58,0,0,16,0,74,1
30759,35,1,3,36,0,2,0,322,9,0,1,4,0,56,0
30760,22,1,8,21.66666667,0.666666667,1,0,23269,2,0,0,25,0,67,0
30761,20,1,12,23.3,0.4,6,0,5083,105,0,1,113,0,55,1
30762,25,0,2,26,1,1,0,5849,0,1,0,2,0,51,1
30763,23,0,2,21,0.5,1,0,0,0,0,1,1,0,33,0
30764,24,1,16,24,0.266666667,9,0,12192,287,0,1,26,0,60,0
30765,28,1,45,26.57142857,0.205128205,15,3,55557,620,0,0,99,0,35,0
30766,19,0,7,20.25,0.714285714,3,0,25228,175,0,1,8,0,31,1
30767,19,1,6,20.66666667,0.5,3,1,2058,20,0,1,28,0,47,0
30768,24,1,11,21.9,0.363636364,1,0,54347,88,14,1,11,0,65,0
30769,20,0,1,21,1,1,0,2,2,0,0,0,0,67,1
30770,27,1,13,28.1,0.909090909,2,0,72961,136,5,0,7,0,79,0
30771,15,0,15,17,0.615384615,8,1,132,1,0,0,22,0,37,1
30772,21,1,1,18,0,1,0,5002,207,0,0,1,0,27,1
30773,25,0,1,28,1,1,0,103,4,0,2,1,0,28,0
30774,27,1,5,25.75,0.8,3,1,28172,1,18,0,35,0,90,1
30775,29,1,5,31,0.5,1,0,5270,0,0,0,2,0,72,1
30776,19,0,134,19.88349515,0.542372881,11,0,52785,397,5,0,207,0,41,0
30777,25,1,5,27,0.5,1,0,3573,121,1,0,0,0,80,1
30778,17,1,1,18,1,1,0,0,0,0,1,0,0,16,0
30779,20,0,10,19.875,0,3,0,19988,28,0,0,5,0,16,1
30780,27,1,13,32,0.6,2,0,0,0,151,1,12,0,93,0
30781,26,1,2,27,1,1,0,2699,198,0,0,1,0,41,1
30782,25,1,15,25.11111111,0.666666667,3,0,10297,41,0,0,27,0,75,0
30783,18,1,5,19,0.75,1,0,2392,74,0,1,4,0,15,1
30784,27,0,39,29.56,0.821428571,14,0,9660,139,1,0,41,0,68,0
30785,24,1,4,27,1,1,0,43268,68,0,1,1,0,68,0
30786,24,0,2,24,0,1,0,4497,158,0,1,2,0,55,0
30787,19,1,47,21.3902439,0.581395349,6,0,52238,52,1,0,33,0,34,0
30788,31,1,1,25,0,1,0,11729,0,0,0,1,0,59,1
30789,20,1,49,21.2972973,0.627906977,5,1,1218,525,3,0,58,0,51,0
30790,37,0,2,27,0.5,1,0,0,0,0,0,1,0,56,1
30791,40,1,26,30.64705882,0.833333333,7,1,233939,494,6,1,18,0,70,0
30792,25,1,19,23.92307692,0.6875,5,0,25762,108,7,0,12,0,62,0
30793,33,1,1,36,0,1,0,2520,0,0,0,0,0,44,1
30794,24,1,1,31,0,1,0,28,0,0,0,2,0,15,1
30795,20,1,3,21.66666667,0.333333333,2,0,39219,17,3,0,6,0,75,0
30796,25,1,4,23.5,0.333333333,1,0,6856,28,0,1,3,0,15,0
30797,18,1,153,18.89922481,0.333333333,28,0,19596,1341,1,0,4,0,26,0
30798,23,1,1,23,0,1,1,2935,0,0,0,2,0,34,1
30799,30,0,34,30.125,0.925925926,8,2,19193,2508,1,0,149,0,55,1
30800,15,0,24,17,0.3,2,0,10472,117,0,0,10,0,23,0
30801,23,1,2,22.5,1,1,0,1961,0,0,1,1,0,44,0
30802,25,1,5,30.33333333,0.666666667,1,0,47391,0,5,0,45,0,77,0
30803,33,0,4,32,0.333333333,3,1,1724,2,0,0,0,0,55,0
30804,23,1,11,19.28571429,0.727272727,5,0,5462,29,0,1,17,0,38,0
30805,29,1,12,30.5,1,2,0,1809,16,0,0,1,0,37,1
30806,31,1,2,31,1,1,0,4430,0,0,1,2,0,60,0
30807,19,0,12,22,0.090909091,4,0,1563,87,0,1,9,0,45,0
30808,23,0,2,20,0.5,2,0,270,0,0,0,1,0,55,0
30809,19,1,5,18.5,0.75,3,0,9253,23,0,0,1,0,25,0
30810,25,0,31,22.82608696,0.192307692,5,0,34872,3,15,1,28,0,68,0
30811,24,0,2,25.5,1,1,0,4856,34,1,1,1,0,37,1
